ID,가격
TEST_00000,88.26841179436744
TEST_00001,24.84333471619227
TEST_00002,83.25730846936341
TEST_00003,130.98263400737636
TEST_00004,50.58169250248317
TEST_00005,51.610015759612054
TEST_00006,74.11645429813731
TEST_00007,52.0871179622448
TEST_00008,54.09570410553879
TEST_00009,22.605133307621855
TEST_00010,21.051219307646516
TEST_00011,8.640460676439094
TEST_00012,49.102273121954234
TEST_00013,34.18883001459496
TEST_00014,27.907633089868014
TEST_00015,73.60981947923923
TEST_00016,17.515129774428104
TEST_00017,134.38188597487678
TEST_00018,20.985156685920746
TEST_00019,44.645850582311695
TEST_00020,61.07252092391878
TEST_00021,31.74498302654112
TEST_00022,123.0454232060479
TEST_00023,128.9387460820363
TEST_00024,104.87877601695027
TEST_00025,47.86007313105209
TEST_00026,26.690555785985087
TEST_00027,54.141316999878924
TEST_00028,31.778935610615147
TEST_00029,92.9280914699342
TEST_00030,109.7703513388378
TEST_00031,93.64005083390296
TEST_00032,29.39579446143306
TEST_00033,18.22060707070438
TEST_00034,25.43633476386564
TEST_00035,70.75021567669907
TEST_00036,28.28659588797244
TEST_00037,30.2732553669531
TEST_00038,29.552356483501544
TEST_00039,51.844383992645
TEST_00040,67.45633956018543
TEST_00041,75.03087921136486
TEST_00042,9.443758111261383
TEST_00043,82.77546779703269
TEST_00044,47.08486716158738
TEST_00045,128.8001312314752
TEST_00046,55.72128226848897
TEST_00047,122.7352727929293
TEST_00048,116.74767548957755
TEST_00049,20.76830242066211
TEST_00050,17.076290175999034
TEST_00051,31.992295563540402
TEST_00052,23.6011671370189
TEST_00053,33.44717503267541
TEST_00054,36.37392013054055
TEST_00055,30.970102497581273
TEST_00056,85.44072498509925
TEST_00057,6.902072330363141
TEST_00058,118.72440376336473
TEST_00059,53.95676833282419
TEST_00060,32.949380179996446
TEST_00061,102.25221938974093
TEST_00062,18.876082129481084
TEST_00063,8.025087967463818
TEST_00064,58.25315604967516
TEST_00065,41.01587508841039
TEST_00066,35.34296906277675
TEST_00067,10.44825145708478
TEST_00068,62.442799923719846
TEST_00069,141.24243963474788
TEST_00070,114.59394518406015
TEST_00071,44.2837976223704
TEST_00072,78.45075102658299
TEST_00073,36.2292612191185
TEST_00074,34.737194053117214
TEST_00075,109.34642604456647
TEST_00076,16.740239774632304
TEST_00077,108.25945378699603
TEST_00078,31.856772785903114
TEST_00079,27.34793848068333
TEST_00080,16.556004790591153
TEST_00081,84.81751725321558
TEST_00082,108.17862466554158
TEST_00083,20.401872731718953
TEST_00084,27.510048727776145
TEST_00085,46.66877512199042
TEST_00086,41.598946443623404
TEST_00087,39.65478480133927
TEST_00088,27.86808019723565
TEST_00089,32.3227824884552
TEST_00090,22.92768825341355
TEST_00091,25.60071470966529
TEST_00092,35.99262461589391
TEST_00093,17.1365483741763
TEST_00094,36.24141838156795
TEST_00095,85.84685874347639
TEST_00096,6.202549814412147
TEST_00097,53.62417526368172
TEST_00098,27.59609633230483
TEST_00099,27.244825338975858
TEST_00100,19.001238828010504
TEST_00101,95.68883805927894
TEST_00102,49.6348179246534
TEST_00103,27.386596512735498
TEST_00104,30.576273455299926
TEST_00105,21.711888394870872
TEST_00106,23.110535082953554
TEST_00107,27.1965760285663
TEST_00108,84.6464908712463
TEST_00109,27.792523396828265
TEST_00110,31.36411820674082
TEST_00111,119.52905827749314
TEST_00112,57.32781725798104
TEST_00113,131.00512404180301
TEST_00114,12.04172884943234
TEST_00115,18.80533198721585
TEST_00116,44.33973220382369
TEST_00117,46.11119695706641
TEST_00118,9.278335865578097
TEST_00119,17.19593627140452
TEST_00120,10.767599053859081
TEST_00121,48.091724364196864
TEST_00122,20.85125020657512
TEST_00123,32.09075860906141
TEST_00124,41.989001201961315
TEST_00125,80.51915482203393
TEST_00126,34.927115128563834
TEST_00127,21.11753730642233
TEST_00128,100.47487825425799
TEST_00129,50.56700216460399
TEST_00130,27.446199859303146
TEST_00131,19.74357184582984
TEST_00132,59.548526507907155
TEST_00133,24.98333877272147
TEST_00134,119.96949082051663
TEST_00135,20.029115620538207
TEST_00136,18.22192248251241
TEST_00137,10.275826419321772
TEST_00138,22.099641933090574
TEST_00139,46.21496975551139
TEST_00140,113.42734296599764
TEST_00141,121.20810890346377
TEST_00142,30.981249732383667
TEST_00143,21.608694202465845
TEST_00144,34.59847128162281
TEST_00145,21.771687029593668
TEST_00146,69.13776018496944
TEST_00147,52.217419890009744
TEST_00148,39.84980118987441
TEST_00149,89.63681439057865
TEST_00150,103.36169098986733
TEST_00151,30.424804204998132
TEST_00152,73.79126511096493
TEST_00153,28.926466967386524
TEST_00154,66.3077246335134
TEST_00155,24.534469862029276
TEST_00156,6.715648383864369
TEST_00157,94.17827338505015
TEST_00158,94.28349952770503
TEST_00159,73.36960627298504
TEST_00160,61.804147175310405
TEST_00161,70.31072184021264
TEST_00162,36.86431734766975
TEST_00163,106.52109621709658
TEST_00164,125.39598768708422
TEST_00165,21.50665268768528
TEST_00166,93.93324670222594
TEST_00167,127.82098864224045
TEST_00168,77.4352436709787
TEST_00169,13.020198157848117
TEST_00170,22.246265028307214
TEST_00171,49.795715888278686
TEST_00172,25.349419023728146
TEST_00173,24.570497182651565
TEST_00174,58.97159155557724
TEST_00175,40.76392979467131
TEST_00176,28.468457171650964
TEST_00177,49.43760522882061
TEST_00178,65.54825563399629
TEST_00179,32.29542828691577
TEST_00180,14.535318226609434
TEST_00181,19.94864922212229
TEST_00182,57.180814774403515
TEST_00183,9.814940043761396
TEST_00184,22.196975259560745
TEST_00185,110.59796197659287
TEST_00186,48.1247294152443
TEST_00187,39.81981988730415
TEST_00188,120.65834197863552
TEST_00189,38.421660659206125
TEST_00190,68.26788665329235
TEST_00191,59.71485694685317
TEST_00192,44.86902279676521
TEST_00193,102.98008447884158
TEST_00194,124.999422040821
TEST_00195,79.75761811560596
TEST_00196,30.612534411002233
TEST_00197,48.61706072153628
TEST_00198,126.8728544706961
TEST_00199,14.292611638404441
TEST_00200,56.09559120400389
TEST_00201,27.132032264161353
TEST_00202,38.37651246881359
TEST_00203,41.53460712364856
TEST_00204,32.525016828672236
TEST_00205,72.13557635105369
TEST_00206,54.74031507580609
TEST_00207,46.53905396249064
TEST_00208,23.08029837224089
TEST_00209,112.77920736669742
TEST_00210,48.34395592328837
TEST_00211,25.458022832332198
TEST_00212,29.274559835191116
TEST_00213,77.5920230655465
TEST_00214,69.486348768504
TEST_00215,43.23615380343209
TEST_00216,102.13298032470726
TEST_00217,129.2210028017816
TEST_00218,21.236961998266317
TEST_00219,26.22424937585622
TEST_00220,32.85002461198917
TEST_00221,38.996646397576406
TEST_00222,41.34262825811644
TEST_00223,27.30235212690782
TEST_00224,59.77336077217426
TEST_00225,14.535738429604068
TEST_00226,47.512909844379024
TEST_00227,120.11915140851028
TEST_00228,56.60089813377489
TEST_00229,41.40080059917653
TEST_00230,36.198357623176086
TEST_00231,129.9536169138641
TEST_00232,117.02606567916501
TEST_00233,59.21247403984212
TEST_00234,117.9468732137276
TEST_00235,17.78271780352036
TEST_00236,20.279364047696944
TEST_00237,39.1224491402443
TEST_00238,67.60287907076219
TEST_00239,14.764795437143164
TEST_00240,7.208868745436283
TEST_00241,10.947215378254496
TEST_00242,48.33768581069516
TEST_00243,113.94597800694501
TEST_00244,29.46076372730247
TEST_00245,44.98203534258154
TEST_00246,114.04962000597925
TEST_00247,37.91559399625329
TEST_00248,14.343118212339407
TEST_00249,10.87989306022157
TEST_00250,78.02411104125437
TEST_00251,35.70749384725741
TEST_00252,26.00867995474266
TEST_00253,26.41240067899042
TEST_00254,55.51350100626186
TEST_00255,40.19802979903431
TEST_00256,93.00400720695578
TEST_00257,118.1207571136689
TEST_00258,64.34890634077797
TEST_00259,43.16219803234719
TEST_00260,40.40936737480425
TEST_00261,99.32646103708782
TEST_00262,53.56065220766571
TEST_00263,13.44002138765336
TEST_00264,99.80944021301667
TEST_00265,36.188365799377976
TEST_00266,16.733107569356935
TEST_00267,27.562987043401044
TEST_00268,57.970207063321766
TEST_00269,16.227733218990988
TEST_00270,40.333222679479725
TEST_00271,19.24828306533212
TEST_00272,23.793657513656694
TEST_00273,17.58326435152243
TEST_00274,125.9482280213839
TEST_00275,103.69895431545999
TEST_00276,23.279251764481327
TEST_00277,59.299645007176956
TEST_00278,73.42780877005157
TEST_00279,32.91613521067643
TEST_00280,56.19743947355763
TEST_00281,10.684161483199135
TEST_00282,6.471584011658695
TEST_00283,33.35369757135844
TEST_00284,29.614306259611865
TEST_00285,90.54932092185919
TEST_00286,115.34014591390692
TEST_00287,106.47499788802497
TEST_00288,124.54063272103102
TEST_00289,58.877436934108054
TEST_00290,83.28825932902177
TEST_00291,24.990378545492746
TEST_00292,20.055465590866177
TEST_00293,10.683162046535271
TEST_00294,51.227485485948
TEST_00295,28.97901132673
TEST_00296,48.01565202860046
TEST_00297,36.71245873711343
TEST_00298,14.373771512804591
TEST_00299,8.134478283322466
TEST_00300,25.787663376615875
TEST_00301,20.763487109150777
TEST_00302,36.74428186360717
TEST_00303,92.96548975577198
TEST_00304,40.71427178222508
TEST_00305,110.48941170943363
TEST_00306,39.416320103120896
TEST_00307,29.596654263258174
TEST_00308,23.568033424313636
TEST_00309,61.37690569857958
TEST_00310,29.242672880645802
TEST_00311,24.955952029489605
TEST_00312,25.246678724200954
TEST_00313,74.0621625377378
TEST_00314,49.92978552987406
TEST_00315,16.73513600725124
TEST_00316,53.16544102327941
TEST_00317,13.7658136338196
TEST_00318,49.91464161544417
TEST_00319,26.73047678763258
TEST_00320,9.192112920849748
TEST_00321,96.94286301796143
TEST_00322,27.068742462811496
TEST_00323,91.97969674026714
TEST_00324,39.23402758262051
TEST_00325,22.75753199669329
TEST_00326,63.7977066067125
TEST_00327,25.765328045495394
TEST_00328,24.12722538558056
TEST_00329,82.42052432888707
TEST_00330,65.92639444674032
TEST_00331,29.524701279032346
TEST_00332,123.89952033934239
TEST_00333,127.8606472424884
TEST_00334,33.0478151125455
TEST_00335,117.55062407713439
TEST_00336,94.10783746002824
TEST_00337,37.6002957926464
TEST_00338,29.045816132889605
TEST_00339,24.51913432800588
TEST_00340,71.91132096258588
TEST_00341,12.423944633209917
TEST_00342,143.1271699886303
TEST_00343,129.94862462041243
TEST_00344,31.978543864282663
TEST_00345,18.114410550492224
TEST_00346,24.76059863721892
TEST_00347,35.28929220002171
TEST_00348,18.916498101526255
TEST_00349,62.074786399883266
TEST_00350,121.34559248748471
TEST_00351,96.35036506760878
TEST_00352,79.40685015219759
TEST_00353,45.29397496243997
TEST_00354,28.34295480996043
TEST_00355,32.95472692453672
TEST_00356,17.796824925090508
TEST_00357,29.967727412805456
TEST_00358,17.30337812166381
TEST_00359,45.45452674667573
TEST_00360,8.555210947762165
TEST_00361,40.02713381805089
TEST_00362,10.466907266096275
TEST_00363,22.789634941430446
TEST_00364,46.87239203012898
TEST_00365,18.047480450086283
TEST_00366,85.83279038082668
TEST_00367,63.62975169873828
TEST_00368,12.441924211972697
TEST_00369,85.9020682184491
TEST_00370,19.411226924525153
TEST_00371,11.02732948002999
TEST_00372,9.396583244604887
TEST_00373,88.61149212938008
TEST_00374,97.12522834427969
TEST_00375,19.068269226249193
TEST_00376,63.150236866861874
TEST_00377,31.443322841944642
TEST_00378,38.945201087239006
TEST_00379,71.908283689499
TEST_00380,32.20460229670713
TEST_00381,55.863592254464784
TEST_00382,27.04289636220026
TEST_00383,74.58212240584399
TEST_00384,41.58289097920566
TEST_00385,24.065868156846786
TEST_00386,115.22416056868923
TEST_00387,8.420606377556537
TEST_00388,121.52474937976368
TEST_00389,18.157481301533526
TEST_00390,19.654747292094974
TEST_00391,23.308970590712523
TEST_00392,30.745080016580978
TEST_00393,122.83961994201385
TEST_00394,90.18389876508863
TEST_00395,12.320739793831343
TEST_00396,34.573069659180284
TEST_00397,106.86417332673392
TEST_00398,24.355981005546006
TEST_00399,54.15366635319688
TEST_00400,90.80489953399939
TEST_00401,11.04593171412546
TEST_00402,39.17782780360737
TEST_00403,19.11479775777821
TEST_00404,30.398007345542386
TEST_00405,34.918137335392764
TEST_00406,121.68308296346703
TEST_00407,73.26692097085066
TEST_00408,114.06781638283897
TEST_00409,41.3117722820392
TEST_00410,30.041049312344146
TEST_00411,28.102298193807073
TEST_00412,5.472188236343901
TEST_00413,105.56498965436069
TEST_00414,7.7170108879798915
TEST_00415,123.11182322289108
TEST_00416,28.51336375506434
TEST_00417,47.63190326786275
TEST_00418,39.91818241333132
TEST_00419,103.35912758979825
TEST_00420,125.4248495974993
TEST_00421,45.15980769121794
TEST_00422,43.21742651912437
TEST_00423,69.17412072939348
TEST_00424,13.434595384220327
TEST_00425,19.06553474379289
TEST_00426,71.94911908869625
TEST_00427,81.35155539616852
TEST_00428,15.696980358032903
TEST_00429,69.45530408522441
TEST_00430,49.53887790251173
TEST_00431,18.357672030763243
TEST_00432,143.85835787704355
TEST_00433,11.987174433876763
TEST_00434,121.77364174311728
TEST_00435,58.46519018849863
TEST_00436,27.256012849554153
TEST_00437,70.81187320621919
TEST_00438,49.40644677047821
TEST_00439,72.88249023522809
TEST_00440,16.198241792738614
TEST_00441,29.422781997356857
TEST_00442,126.72996771644259
TEST_00443,122.50881313850496
TEST_00444,25.514237330754742
TEST_00445,27.48564603152553
TEST_00446,131.1088901045005
TEST_00447,22.74578648957098
TEST_00448,59.813664803461585
TEST_00449,22.532456045864702
TEST_00450,91.41804014917284
TEST_00451,21.257433975011118
TEST_00452,29.5753892154341
TEST_00453,55.0492718590468
TEST_00454,95.4212340919083
TEST_00455,34.475116789500916
TEST_00456,30.78118249396586
TEST_00457,115.11857949676184
TEST_00458,24.73983471317589
TEST_00459,28.232356312153584
TEST_00460,30.73324961569871
TEST_00461,10.578333382891127
TEST_00462,10.022508937743773
TEST_00463,33.41522771630632
TEST_00464,101.50518330307577
TEST_00465,40.83932229009963
TEST_00466,16.349920664325833
TEST_00467,45.12615610610203
TEST_00468,34.72179419313063
TEST_00469,9.763176998228463
TEST_00470,11.87564237397695
TEST_00471,13.27037541159819
TEST_00472,48.53789591516998
TEST_00473,85.20495209514704
TEST_00474,18.16261783865908
TEST_00475,123.45079696386452
TEST_00476,47.051710839542615
TEST_00477,61.49450367433025
TEST_00478,81.50956256648556
TEST_00479,17.97942428656989
TEST_00480,18.525891336319667
TEST_00481,38.80796938786217
TEST_00482,14.053830902458065
TEST_00483,88.04307156399474
TEST_00484,57.57338846996861
TEST_00485,53.685950984735356
TEST_00486,47.34772658875251
TEST_00487,23.377147370801282
TEST_00488,72.35288306268276
TEST_00489,126.77082235966256
TEST_00490,66.11740248415668
TEST_00491,24.59397142674958
TEST_00492,61.56648163754561
TEST_00493,11.349309722470926
TEST_00494,49.49437308082301
TEST_00495,8.39936656581964
TEST_00496,24.001966290640414
TEST_00497,15.245716280852157
TEST_00498,83.87775646540075
TEST_00499,21.87802810801703
TEST_00500,61.24022045049286
TEST_00501,81.25598613541888
TEST_00502,125.21106703895578
TEST_00503,130.4608908874666
TEST_00504,25.83602246267565
TEST_00505,25.194231889029744
TEST_00506,9.034993992579105
TEST_00507,37.18520133311285
TEST_00508,38.72666134241959
TEST_00509,17.61579870595518
TEST_00510,80.26945682781346
TEST_00511,26.62191061749122
TEST_00512,27.745619616380043
TEST_00513,13.031114806284005
TEST_00514,23.726446622771586
TEST_00515,39.91481895437628
TEST_00516,42.2740067536567
TEST_00517,25.975723216535247
TEST_00518,64.17620613978937
TEST_00519,28.160306415182145
TEST_00520,101.61723381456932
TEST_00521,111.93021413400317
TEST_00522,125.14753687868924
TEST_00523,55.61901559244481
TEST_00524,49.25565554362322
TEST_00525,30.93578784717936
TEST_00526,91.63861044343847
TEST_00527,88.56511500924606
TEST_00528,27.27415526134531
TEST_00529,15.783661493319245
TEST_00530,19.656379317498825
TEST_00531,39.88010874132814
TEST_00532,80.27739677799471
TEST_00533,46.74140157063158
TEST_00534,120.94565377984219
TEST_00535,82.25913067499499
TEST_00536,122.18002799422382
TEST_00537,46.27080465263757
TEST_00538,60.223953376115716
TEST_00539,35.017174312903244
TEST_00540,74.74339347958875
TEST_00541,20.717709177464805
TEST_00542,57.65607214695265
TEST_00543,62.17805047421452
TEST_00544,59.222004643094785
TEST_00545,123.48307760301572
TEST_00546,1.7217236256470145
TEST_00547,122.10698197379446
TEST_00548,7.81262451257532
TEST_00549,13.232374691050254
TEST_00550,91.2752288788192
TEST_00551,41.69900573820683
TEST_00552,23.672526783790993
TEST_00553,104.9791570911936
TEST_00554,55.10432908554305
TEST_00555,78.33373522427397
TEST_00556,82.2979484994512
TEST_00557,18.760902277612416
TEST_00558,62.154223610389266
TEST_00559,143.18770087415857
TEST_00560,70.6826510473818
TEST_00561,76.2084596399217
TEST_00562,106.3917486313496
TEST_00563,18.87506558142953
TEST_00564,24.721160727261406
TEST_00565,74.7409753909865
TEST_00566,30.925980229049905
TEST_00567,56.3542004724937
TEST_00568,53.47784573462198
TEST_00569,18.255434257456148
TEST_00570,20.200074141055687
TEST_00571,104.52693052465332
TEST_00572,15.146097838230247
TEST_00573,32.77318124577488
TEST_00574,33.70310506709824
TEST_00575,65.10924326399947
TEST_00576,101.32385594319308
TEST_00577,94.79129624358245
TEST_00578,19.06926541178517
TEST_00579,90.11894119301306
TEST_00580,13.854618874800995
TEST_00581,32.008535538490875
TEST_00582,73.4564677573149
TEST_00583,66.46531815343616
TEST_00584,122.78699467188045
TEST_00585,25.14658625606121
TEST_00586,15.503285173053866
TEST_00587,41.4424945745389
TEST_00588,83.25949684787767
TEST_00589,45.22778519151972
TEST_00590,25.420659849686412
TEST_00591,17.600403904622702
TEST_00592,22.553443159815206
TEST_00593,91.26455526136706
TEST_00594,32.5207669837014
TEST_00595,49.698854169218926
TEST_00596,65.46847918296629
TEST_00597,107.69356100093376
TEST_00598,134.92210061729847
TEST_00599,38.36516281433244
TEST_00600,35.69105607059226
TEST_00601,8.203317212269527
TEST_00602,74.53945711251544
TEST_00603,26.23655104144324
TEST_00604,27.283550106153506
TEST_00605,18.42489522838522
TEST_00606,25.478887176338507
TEST_00607,56.549809166374445
TEST_00608,116.31833397699569
TEST_00609,35.6867144178587
TEST_00610,35.69220131124331
TEST_00611,25.39592405462255
TEST_00612,30.011200518807307
TEST_00613,27.172255658223982
TEST_00614,62.58554070987116
TEST_00615,23.257580733749528
TEST_00616,137.73875645467166
TEST_00617,28.07690614329619
TEST_00618,53.357217502750395
TEST_00619,46.425335906485294
TEST_00620,19.074009472352923
TEST_00621,46.23918090475315
TEST_00622,44.96221426799709
TEST_00623,37.22091198022828
TEST_00624,34.63008936115568
TEST_00625,74.19142130315691
TEST_00626,42.2643536249284
TEST_00627,29.591371063029513
TEST_00628,70.25707681367237
TEST_00629,141.29036591218906
TEST_00630,20.168564250886746
TEST_00631,78.13580824739029
TEST_00632,28.68595664992092
TEST_00633,72.01163051277553
TEST_00634,80.14830036356028
TEST_00635,22.227510616519133
TEST_00636,14.821620324878886
TEST_00637,109.24489343190353
TEST_00638,26.697538903807192
TEST_00639,12.454177544728243
TEST_00640,17.159572558923287
TEST_00641,64.33424696606806
TEST_00642,33.257465287171385
TEST_00643,11.355707240807751
TEST_00644,49.38747638799416
TEST_00645,78.99060830872367
TEST_00646,62.41951454631728
TEST_00647,94.00497989382077
TEST_00648,123.20023168626494
TEST_00649,43.40789711685765
TEST_00650,31.922284914715647
TEST_00651,21.81797016199677
TEST_00652,32.748534255301784
TEST_00653,73.8585910760992
TEST_00654,55.51302178522141
TEST_00655,17.36745665283133
TEST_00656,95.41749488375933
TEST_00657,65.41346321789683
TEST_00658,26.148569298878822
TEST_00659,132.38858886154924
TEST_00660,37.07002119988437
TEST_00661,28.600894124881933
TEST_00662,37.80399514880422
TEST_00663,8.065662060280134
TEST_00664,22.06320397124837
TEST_00665,53.137812834062295
TEST_00666,42.3939144513116
TEST_00667,16.791009244788672
TEST_00668,46.97694534382282
